Text,Label,Predicted Senti 
"رواية ضعيفة جدا. خسارة الفكرة ده تروح فى رواية بالضعف ده. اسلوب الكاتب فقير ادبيا احداث الرواية سخيفة وخاصة لما يروح يقنع العمال انهم يقفوا ضد الناس اللى بيسرقوهم حاجة تضحك حتى الخطبة الحماسية مش عارف يكتبها بأسلوب مقنع . وخياله ضعيف جدا حتى لما وصف لعبة الزيكولا كان ممكن تبقى اقوى من كده انا مش فاهم ايه علاقة الذكاء بأنك تخمن مكان السهم .. تفاصيل الرواية تافهة جدا من اول جده اللى خبى عنه صورة ابوه وامه من غير سبب لحد ابو منى اللى رفضه ووافق ع غيره وبعدين وافق عليه تانى فى ساعة وطبعا التفاصيل الخايبة اللى وصلته للكتاب زى ان وهو بيشترى ورقة وقلم الراجل يكلمه عن الكتاب من غير اى لازمة وبعدين البت تقوله عن الراجل اللى ورث الكتاب برضه من غير اى لازمة .. كلمتين مكررتين بشكل مبالغ فيه طول الرواية ودليل تانى ع ضعف الكاتب ادبيا هما كلمة خالد و فأندهش ... هات اى صفحة فى الكتاب واقرا عدد المرات اللى ذكر فيها اسم خالد وعدد المرات اللى اندهش فيها اى حد. انا لما عرفت ان الرواية بتتكلم عن قرية بتتعامل بالذكاء قلت انهم كلهم اذكيا جدا وبيدبحوا اغبى واحد فيهم وبيحترموا اذكاهم وهو لازم يتذاكى طول ماهو فى المدينة والا يعتبروه غبى. لكن فى الرواية ده كان الذكاء زيه زى الجنيه المصرى بالظبط ملوش اى قيمة ولا احترام ولا داعى اصلا انه يبقى عمله .. وخاصة انى اول مرة اعرف ان انت لما بتفكر ذكاءك بيقل ... انا فعلا ذكائى كان بيقل وانا بقرا الرواية ده.
",Negative,Negative
"مشفتش ازبل من دى رواية لا فكرة لا هدف لا عمل ادبى
",Negative,Negative
"طاقم الاستقبال يحتاج للتغيير . بصراحه لا شئ. ضعيف جدا ويكذب عليك الاستقبال اذا قال نريد ان نرقي غرفتك فاعلم انهم سوف يضعونك ب اوصخ غرفه بالفندق وهذي سياستهم لا اعلم لماذا يحتفظون بالغرف النظيفهمرتين اسكن هذا الفندق ويستخدمون هذا معي :
",Negative,Negative
"عجبتنى ومعجبتنيش هى حلوة فالاسلوب وبتشد اللى بيقرأها جدا لاكن فيها كلام واحداث كتير مكنش ينفع يتكتبوا حتى لو مجرد رواية
",Negative,Negative
"رواية تافهة فعلا
",Negative,Negative
"عمره . . ضعف الطاقم بشكل واضح من الاستقبال الى المطعم الى المنظفين
",Negative,Negative
"مستوى العاملين يحتاج مراجعة . . موظف حمل الحقائب لا يحمل حقائب ، ينظر لك وأنت تحمل حقائبك وتصعد بها ولا يساعد أو حتى يعرض المساعدة فى الماضى كان هناك موظف على مدخل الفندق ، يفتح لك الباب ويساعد على حمل الحقائب من السيارة إلى الاستقبال ، طلبت خدمة إضافية ، ودفعت ثمنها فورا ، ولكن عند المغادرة ، طلبوا المبلغ مرة أخرى ، وطلبوا مشاهدة الفاتورة للتأكد من أنى دفع مستوى العاملين سىء
",Negative,Negative
"اتعس ايام في هيلتون جده . لقد تم دخول الغرفة مع اني وظعت لوحة عدم الإزعاج قام احد الموظفين بدخول غرفتي ورمي لوحة عدم الإزعاج في الارض تم تبليغ الاستقبال بذلكلم يحترم خصوصيتي. الفندق بالكامل
",Negative,Negative
"أتمنى الاهتمام اكثر . القرب من الحرم. بوفية الافطار متواضع
",Negative,Negative
"تجربة لن تتكرر . سعة الغرفه وتصميمها التقنيه المستخدمه في الغرف. الفندق رغم مستوى الفخامه الموجوده فيه وحداثته الا انك لن تجد خدمه تواكب ذلك حيث العنصر البشري هناك يفتقد للتفاني وروح الترحيب . حيث طلبت تغيير عمله ورفض الاستقبال تحويل العمله ، كما انه من الفنادق النادره جدا الذي لايمنحك انترنت مجاني ، بالاضافه الى ملاحظه ان رائحه الغرفه تميل للعفن نظرا كما اعتقد لسوء تصريف المياه من دورة المياة . عموما انا لا انصح فيه ولن اكرر تجربة الاقامه .
",Negative,Negative
"من اسوا الكتب التي قرات لا فائدة منهاغير انها ادخلت الياس الى قلبي
",Negative,Positive
"الحل الأسرع للتقيؤ اذا كنت قد خرجت من جدول حميتك و فرشاة الأسنان لم تكن طويلة بشكل كاف؛ قراءة عدة صفحات من هذه الروايه و التعرف على شخصياتها المثيره للشفقه، سيساعد بشكل كبير.
",Negative,Positive
"عاديه . لا يوجد شي. شقق كثيره والعماله قليله للخدمه ولايوجد الا مصعد واحد
",Negative,Negative
"ماعجبنيش اطلاقا .. حسيته عامل كأن حد بيسف عليا .بحب الروايات علشان بتخلينى اتخيل حاجات بس الراويه دى محببتنيش فى الى بتخيله .
",Negative,Positive
"نقد الكتاب ملخصه قول أحمد شوقي:. وما نيل المطالب بالتمني ولكن تؤخذ الدنيا غلابا
",Negative,Positive
"قبل البدأ بقرائتها تشوقت كثيرا للبدأ فيها ، وما إن بدأت حتى وجدتني مللت سريعا بعكس المتوقع رغم هذا شئ ما شدني لمتابعة قرائتها حتى النهاية ، وكما حالي لا أندم على قراءة أي كتاب أبدا . :
",Negative,Negative
"ما هذه البلاهة وتلك المداهنة الهذا الحد وصلنا نعلوا بالحمق ، كنت قد راهنت نفسي الا اكتب حرفا عن هذة القصة الحمقاء، فلا ترنوا لمنزلة رواية وفي الغالب لا التفت لهنوا الأدب ولكن هذا ليس أدب لذالك يمكنني الكلام، أسقط هذا الهنوا من نظري كثيرا من الناس، ولكن هو نجح في إظهار أحد من أسوأ ما فينا
",Negative,Negative
"عمر طاهر حياته كلها كورة .. ودا شيء مش ظريف بالنسبة لبنت بتقرأ مقالاته لان البنات اساسا مش بيحبوا الكورة :
",Negative,Negative
"ضعيف جدا. سئي جدا من ناحية الخدمة تطلب تجلس ثلاث ساعات عشان يردون.
",Negative,Negative
"ضعيف. . سعر مبالغ فيه مقابل خدمات ونظافة ضعيفه
",Negative,Negative
"لا انكر ان الرواية شدتني و اعجبتني حتى انتهيت منها في وقت قياسي نظرا لطولها المفرط، الا ان الرواية و الكاتب لا يمكن ان يصمدا امام اي نقد ادبي مهما كان رقيقا مجاملا، فالعمل مهلهل و فقير ادبيا الى حد لا يصدق، ربما يعود اعجابي بها يعود الى معايشة اصدقاء مروا بالكثير من عوالم القصة في رحلة الادمان المؤلمة..
",Negative,Negative
